vocabulary size: 462
n tunes: 3688
n train tunes: 3504.0
n validation tunes: 184.0
3407/13140 (epoch 7.779) train_loss=282.14672852 time/batch=0.07s
3408/13140 (epoch 7.781) train_loss=231.64418030 time/batch=0.06s
3409/13140 (epoch 7.783) train_loss=220.39904785 time/batch=0.07s
3410/13140 (epoch 7.785) train_loss=150.13282776 time/batch=0.05s
3411/13140 (epoch 7.788) train_loss=176.43437195 time/batch=0.05s
3412/13140 (epoch 7.790) train_loss=116.59896851 time/batch=0.03s
3413/13140 (epoch 7.792) train_loss=173.98721313 time/batch=0.06s
3414/13140 (epoch 7.795) train_loss=150.10815430 time/batch=0.04s
3415/13140 (epoch 7.797) train_loss=173.70767212 time/batch=0.05s
3416/13140 (epoch 7.799) train_loss=141.61529541 time/batch=0.04s
3417/13140 (epoch 7.801) train_loss=235.27488708 time/batch=0.06s
3418/13140 (epoch 7.804) train_loss=149.98625183 time/batch=0.04s
3419/13140 (epoch 7.806) train_loss=195.01901245 time/batch=0.06s
3420/13140 (epoch 7.808) train_loss=129.68618774 time/batch=0.03s
3421/13140 (epoch 7.811) train_loss=197.26089478 time/batch=0.05s
3422/13140 (epoch 7.813) train_loss=184.61393738 time/batch=0.07s
3423/13140 (epoch 7.815) train_loss=190.55235291 time/batch=0.05s
3424/13140 (epoch 7.817) train_loss=166.48919678 time/batch=0.05s
3425/13140 (epoch 7.820) train_loss=173.50109863 time/batch=0.05s
3426/13140 (epoch 7.822) train_loss=103.56564331 time/batch=0.04s
3427/13140 (epoch 7.824) train_loss=160.91069031 time/batch=0.04s
3428/13140 (epoch 7.826) train_loss=181.51095581 time/batch=0.05s
3429/13140 (epoch 7.829) train_loss=158.41192627 time/batch=0.05s
3430/13140 (epoch 7.831) train_loss=223.33996582 time/batch=0.06s
3431/13140 (epoch 7.833) train_loss=183.30603027 time/batch=0.05s
3432/13140 (epoch 7.836) train_loss=125.95247650 time/batch=0.04s
3433/13140 (epoch 7.838) train_loss=155.97731018 time/batch=0.04s
3434/13140 (epoch 7.840) train_loss=99.34639740 time/batch=0.03s
3435/13140 (epoch 7.842) train_loss=214.05152893 time/batch=0.06s
3436/13140 (epoch 7.845) train_loss=103.06311035 time/batch=0.04s
3437/13140 (epoch 7.847) train_loss=180.38142395 time/batch=0.05s
3438/13140 (epoch 7.849) train_loss=244.30944824 time/batch=0.06s
3439/13140 (epoch 7.852) train_loss=239.72683716 time/batch=0.06s
3440/13140 (epoch 7.854) train_loss=226.39692688 time/batch=0.06s
3441/13140 (epoch 7.856) train_loss=195.49215698 time/batch=0.07s
3442/13140 (epoch 7.858) train_loss=120.66729736 time/batch=0.03s
3443/13140 (epoch 7.861) train_loss=105.80468750 time/batch=0.03s
3444/13140 (epoch 7.863) train_loss=172.66311646 time/batch=0.05s
3445/13140 (epoch 7.865) train_loss=204.67326355 time/batch=0.05s
3446/13140 (epoch 7.868) train_loss=199.32775879 time/batch=0.06s
3447/13140 (epoch 7.870) train_loss=174.56094360 time/batch=0.05s
3448/13140 (epoch 7.872) train_loss=124.62978363 time/batch=0.03s
3449/13140 (epoch 7.874) train_loss=219.24287415 time/batch=0.06s
3450/13140 (epoch 7.877) train_loss=207.98150635 time/batch=0.06s
3451/13140 (epoch 7.879) train_loss=159.65411377 time/batch=0.05s
3452/13140 (epoch 7.881) train_loss=163.46209717 time/batch=0.04s
3453/13140 (epoch 7.884) train_loss=191.09953308 time/batch=0.06s
3454/13140 (epoch 7.886) train_loss=248.90481567 time/batch=0.06s
3455/13140 (epoch 7.888) train_loss=134.63980103 time/batch=0.03s
3456/13140 (epoch 7.890) train_loss=186.19152832 time/batch=0.06s
3457/13140 (epoch 7.893) train_loss=222.59509277 time/batch=0.06s
3458/13140 (epoch 7.895) train_loss=186.30377197 time/batch=0.05s
3459/13140 (epoch 7.897) train_loss=115.49105835 time/batch=0.03s
3460/13140 (epoch 7.900) train_loss=186.12338257 time/batch=0.06s
3461/13140 (epoch 7.902) train_loss=164.62919617 time/batch=0.04s
3462/13140 (epoch 7.904) train_loss=140.60516357 time/batch=0.04s
3463/13140 (epoch 7.906) train_loss=138.36695862 time/batch=0.04s
3464/13140 (epoch 7.909) train_loss=179.12069702 time/batch=0.05s
3465/13140 (epoch 7.911) train_loss=177.26428223 time/batch=0.04s
3466/13140 (epoch 7.913) train_loss=139.51762390 time/batch=0.04s
3467/13140 (epoch 7.916) train_loss=170.55726624 time/batch=0.05s
3468/13140 (epoch 7.918) train_loss=156.10968018 time/batch=0.04s
3469/13140 (epoch 7.920) train_loss=190.82073975 time/batch=0.05s
3470/13140 (epoch 7.922) train_loss=179.53491211 time/batch=0.05s
3471/13140 (epoch 7.925) train_loss=117.49362946 time/batch=0.04s
3472/13140 (epoch 7.927) train_loss=189.60815430 time/batch=0.05s
3473/13140 (epoch 7.929) train_loss=178.44247437 time/batch=0.05s
3474/13140 (epoch 7.932) train_loss=155.67236328 time/batch=0.05s
3475/13140 (epoch 7.934) train_loss=121.78895569 time/batch=0.03s
3476/13140 (epoch 7.936) train_loss=126.50386810 time/batch=0.04s
3477/13140 (epoch 7.938) train_loss=125.43676758 time/batch=0.04s
3478/13140 (epoch 7.941) train_loss=155.38536072 time/batch=0.04s
3479/13140 (epoch 7.943) train_loss=247.00375366 time/batch=0.07s
3480/13140 (epoch 7.945) train_loss=155.24432373 time/batch=0.04s
3481/13140 (epoch 7.947) train_loss=146.55146790 time/batch=0.05s
3482/13140 (epoch 7.950) train_loss=161.89094543 time/batch=0.04s
3483/13140 (epoch 7.952) train_loss=105.77066803 time/batch=0.04s
3484/13140 (epoch 7.954) train_loss=237.90673828 time/batch=0.07s
3485/13140 (epoch 7.957) train_loss=154.84906006 time/batch=0.04s
3486/13140 (epoch 7.959) train_loss=216.90592957 time/batch=0.05s
3487/13140 (epoch 7.961) train_loss=158.55593872 time/batch=0.05s
3488/13140 (epoch 7.963) train_loss=158.90350342 time/batch=0.05s
3489/13140 (epoch 7.966) train_loss=178.38014221 time/batch=0.05s
3490/13140 (epoch 7.968) train_loss=186.02862549 time/batch=0.05s
3491/13140 (epoch 7.970) train_loss=186.73187256 time/batch=0.05s
3492/13140 (epoch 7.973) train_loss=172.78381348 time/batch=0.04s
3493/13140 (epoch 7.975) train_loss=191.15930176 time/batch=0.06s
3494/13140 (epoch 7.977) train_loss=182.98626709 time/batch=0.05s
3495/13140 (epoch 7.979) train_loss=217.51950073 time/batch=0.05s
3496/13140 (epoch 7.982) train_loss=183.15655518 time/batch=0.06s
3497/13140 (epoch 7.984) train_loss=164.16252136 time/batch=0.05s
3498/13140 (epoch 7.986) train_loss=190.41709900 time/batch=0.05s
3499/13140 (epoch 7.989) train_loss=220.42254639 time/batch=0.06s
Validating
    loss:	245.276759

3500/13140 (epoch 7.991) train_loss=176.65823364 time/batch=0.55s
3501/13140 (epoch 7.993) train_loss=157.76667786 time/batch=0.05s
3502/13140 (epoch 7.995) train_loss=178.28926086 time/batch=0.05s
3503/13140 (epoch 7.998) train_loss=187.64096069 time/batch=0.05s
3504/13140 (epoch 8.000) train_loss=183.07127380 time/batch=0.05s
3505/13140 (epoch 8.002) train_loss=510.60040283 time/batch=0.12s
3506/13140 (epoch 8.005) train_loss=659.38305664 time/batch=0.14s
3507/13140 (epoch 8.007) train_loss=257.49633789 time/batch=0.07s
3508/13140 (epoch 8.009) train_loss=443.96130371 time/batch=0.10s
3509/13140 (epoch 8.011) train_loss=564.26513672 time/batch=0.14s
3510/13140 (epoch 8.014) train_loss=215.21810913 time/batch=0.06s
3511/13140 (epoch 8.016) train_loss=250.19963074 time/batch=0.07s
3512/13140 (epoch 8.018) train_loss=223.73942566 time/batch=0.06s
3513/13140 (epoch 8.021) train_loss=334.88919067 time/batch=0.07s
3514/13140 (epoch 8.023) train_loss=92.90705109 time/batch=0.03s
3515/13140 (epoch 8.025) train_loss=109.61428833 time/batch=0.03s
3516/13140 (epoch 8.027) train_loss=215.18862915 time/batch=0.06s
3517/13140 (epoch 8.030) train_loss=146.10337830 time/batch=0.04s
3518/13140 (epoch 8.032) train_loss=425.35491943 time/batch=0.10s
3519/13140 (epoch 8.034) train_loss=831.70898438 time/batch=0.43s
3520/13140 (epoch 8.037) train_loss=481.80914307 time/batch=0.12s
3521/13140 (epoch 8.039) train_loss=381.98733521 time/batch=0.09s
3522/13140 (epoch 8.041) train_loss=169.74729919 time/batch=0.05s
3523/13140 (epoch 8.043) train_loss=472.40881348 time/batch=0.11s
3524/13140 (epoch 8.046) train_loss=150.86529541 time/batch=0.04s
3525/13140 (epoch 8.048) train_loss=305.13909912 time/batch=0.09s
3526/13140 (epoch 8.050) train_loss=486.06634521 time/batch=0.12s
3527/13140 (epoch 8.053) train_loss=283.51751709 time/batch=0.08s
3528/13140 (epoch 8.055) train_loss=399.07403564 time/batch=0.33s
3529/13140 (epoch 8.057) train_loss=85.94802094 time/batch=0.04s
3530/13140 (epoch 8.059) train_loss=166.57015991 time/batch=0.04s
3531/13140 (epoch 8.062) train_loss=422.58184814 time/batch=0.11s
3532/13140 (epoch 8.064) train_loss=286.48834229 time/batch=0.09s
3533/13140 (epoch 8.066) train_loss=163.90716553 time/batch=0.04s
3534/13140 (epoch 8.068) train_loss=527.83447266 time/batch=0.13s
3535/13140 (epoch 8.071) train_loss=507.38732910 time/batch=0.14s
3536/13140 (epoch 8.073) train_loss=120.72135162 time/batch=0.04s
3537/13140 (epoch 8.075) train_loss=187.36526489 time/batch=0.05s
3538/13140 (epoch 8.078) train_loss=180.25569153 time/batch=0.06s
3539/13140 (epoch 8.080) train_loss=467.72247314 time/batch=0.11s
3540/13140 (epoch 8.082) train_loss=609.67651367 time/batch=0.19s
3541/13140 (epoch 8.084) train_loss=454.58978271 time/batch=0.11s
3542/13140 (epoch 8.087) train_loss=171.79997253 time/batch=0.05s
3543/13140 (epoch 8.089) train_loss=378.41491699 time/batch=0.09s
3544/13140 (epoch 8.091) train_loss=102.99948883 time/batch=0.03s
3545/13140 (epoch 8.094) train_loss=105.72325897 time/batch=0.03s
3546/13140 (epoch 8.096) train_loss=365.07177734 time/batch=0.09s
3547/13140 (epoch 8.098) train_loss=187.91404724 time/batch=0.06s
3548/13140 (epoch 8.100) train_loss=98.26426697 time/batch=0.03s
3549/13140 (epoch 8.103) train_loss=891.81848145 time/batch=0.50s
3550/13140 (epoch 8.105) train_loss=377.78115845 time/batch=0.10s
3551/13140 (epoch 8.107) train_loss=270.54486084 time/batch=0.07s
3552/13140 (epoch 8.110) train_loss=120.40043640 time/batch=0.03s
3553/13140 (epoch 8.112) train_loss=151.86346436 time/batch=0.04s
3554/13140 (epoch 8.114) train_loss=410.74468994 time/batch=0.11s
3555/13140 (epoch 8.116) train_loss=142.35971069 time/batch=0.03s
3556/13140 (epoch 8.119) train_loss=320.52142334 time/batch=0.08s
3557/13140 (epoch 8.121) train_loss=286.96313477 time/batch=0.08s
3558/13140 (epoch 8.123) train_loss=269.82278442 time/batch=0.07s
3559/13140 (epoch 8.126) train_loss=121.06063843 time/batch=0.04s
3560/13140 (epoch 8.128) train_loss=97.98710632 time/batch=0.04s
3561/13140 (epoch 8.130) train_loss=107.74021149 time/batch=0.03s
3562/13140 (epoch 8.132) train_loss=543.66540527 time/batch=0.14s
3563/13140 (epoch 8.135) train_loss=350.00689697 time/batch=0.09s
3564/13140 (epoch 8.137) train_loss=580.94641113 time/batch=0.27s
3565/13140 (epoch 8.139) train_loss=220.82414246 time/batch=0.06s
3566/13140 (epoch 8.142) train_loss=305.57550049 time/batch=0.08s
3567/13140 (epoch 8.144) train_loss=108.91657257 time/batch=0.03s
3568/13140 (epoch 8.146) train_loss=114.89144897 time/batch=0.04s
3569/13140 (epoch 8.148) train_loss=312.16665649 time/batch=0.08s
3570/13140 (epoch 8.151) train_loss=245.97303772 time/batch=0.07s
3571/13140 (epoch 8.153) train_loss=250.91700745 time/batch=0.06s
3572/13140 (epoch 8.155) train_loss=322.63330078 time/batch=0.08s
3573/13140 (epoch 8.158) train_loss=143.10008240 time/batch=0.04s
3574/13140 (epoch 8.160) train_loss=148.59423828 time/batch=0.05s
3575/13140 (epoch 8.162) train_loss=292.02429199 time/batch=0.07s
3576/13140 (epoch 8.164) train_loss=384.46423340 time/batch=0.10s
3577/13140 (epoch 8.167) train_loss=161.37280273 time/batch=0.05s
3578/13140 (epoch 8.169) train_loss=400.96682739 time/batch=0.09s
3579/13140 (epoch 8.171) train_loss=89.72895050 time/batch=0.03s
3580/13140 (epoch 8.174) train_loss=410.49066162 time/batch=0.11s
3581/13140 (epoch 8.176) train_loss=129.60206604 time/batch=0.03s
3582/13140 (epoch 8.178) train_loss=392.66247559 time/batch=0.10s
3583/13140 (epoch 8.180) train_loss=169.74707031 time/batch=0.05s
3584/13140 (epoch 8.183) train_loss=287.85641479 time/batch=0.07s
3585/13140 (epoch 8.185) train_loss=318.67938232 time/batch=0.08s
3586/13140 (epoch 8.187) train_loss=116.28843689 time/batch=0.03s
3587/13140 (epoch 8.189) train_loss=375.23635864 time/batch=0.10s
3588/13140 (epoch 8.192) train_loss=550.33380127 time/batch=0.12s
3589/13140 (epoch 8.194) train_loss=798.11480713 time/batch=0.21s
3590/13140 (epoch 8.196) train_loss=158.70565796 time/batch=0.06s
3591/13140 (epoch 8.199) train_loss=312.95837402 time/batch=0.08s
3592/13140 (epoch 8.201) train_loss=210.38424683 time/batch=0.06s
3593/13140 (epoch 8.203) train_loss=154.12965393 time/batch=0.04s
3594/13140 (epoch 8.205) train_loss=370.38684082 time/batch=0.10s
3595/13140 (epoch 8.208) train_loss=100.38536072 time/batch=0.03s
3596/13140 (epoch 8.210) train_loss=540.67694092 time/batch=0.12s
3597/13140 (epoch 8.212) train_loss=161.18930054 time/batch=0.05s
3598/13140 (epoch 8.215) train_loss=88.07843781 time/batch=0.03s
3599/13140 (epoch 8.217) train_loss=225.09732056 time/batch=0.06s
Validating
    loss:	241.368091

3600/13140 (epoch 8.219) train_loss=347.08688354 time/batch=0.57s
3601/13140 (epoch 8.221) train_loss=98.12840271 time/batch=0.03s
3602/13140 (epoch 8.224) train_loss=375.73419189 time/batch=0.10s
3603/13140 (epoch 8.226) train_loss=486.37225342 time/batch=0.12s
3604/13140 (epoch 8.228) train_loss=202.36776733 time/batch=0.05s
3605/13140 (epoch 8.231) train_loss=451.76306152 time/batch=0.12s
3606/13140 (epoch 8.233) train_loss=112.27868652 time/batch=0.03s
3607/13140 (epoch 8.235) train_loss=248.38325500 time/batch=0.07s
3608/13140 (epoch 8.237) train_loss=369.51101685 time/batch=0.09s
3609/13140 (epoch 8.240) train_loss=447.39553833 time/batch=0.21s
3610/13140 (epoch 8.242) train_loss=503.88812256 time/batch=0.31s
3611/13140 (epoch 8.244) train_loss=405.28771973 time/batch=0.10s
3612/13140 (epoch 8.247) train_loss=309.39440918 time/batch=0.08s
3613/13140 (epoch 8.249) train_loss=393.31457520 time/batch=0.10s
3614/13140 (epoch 8.251) train_loss=353.44213867 time/batch=0.09s
3615/13140 (epoch 8.253) train_loss=294.45874023 time/batch=0.09s
3616/13140 (epoch 8.256) train_loss=270.14871216 time/batch=0.07s
3617/13140 (epoch 8.258) train_loss=256.72586060 time/batch=0.07s
3618/13140 (epoch 8.260) train_loss=240.38041687 time/batch=0.06s
3619/13140 (epoch 8.263) train_loss=351.42956543 time/batch=0.10s
3620/13140 (epoch 8.265) train_loss=276.49969482 time/batch=0.07s
3621/13140 (epoch 8.267) train_loss=195.72781372 time/batch=0.05s
3622/13140 (epoch 8.269) train_loss=187.25146484 time/batch=0.06s
3623/13140 (epoch 8.272) train_loss=167.09655762 time/batch=0.05s
3624/13140 (epoch 8.274) train_loss=132.60845947 time/batch=0.04s
3625/13140 (epoch 8.276) train_loss=412.10504150 time/batch=0.09s
3626/13140 (epoch 8.279) train_loss=149.05917358 time/batch=0.05s
3627/13140 (epoch 8.281) train_loss=97.73704529 time/batch=0.03s
3628/13140 (epoch 8.283) train_loss=185.79174805 time/batch=0.05s
3629/13140 (epoch 8.285) train_loss=281.36944580 time/batch=0.07s
3630/13140 (epoch 8.288) train_loss=138.66558838 time/batch=0.04s
3631/13140 (epoch 8.290) train_loss=172.61692810 time/batch=0.05s
3632/13140 (epoch 8.292) train_loss=91.70307922 time/batch=0.03s
3633/13140 (epoch 8.295) train_loss=382.28021240 time/batch=0.11s
3634/13140 (epoch 8.297) train_loss=201.91055298 time/batch=0.05s
3635/13140 (epoch 8.299) train_loss=215.18643188 time/batch=0.06s
3636/13140 (epoch 8.301) train_loss=338.09320068 time/batch=0.09s
3637/13140 (epoch 8.304) train_loss=223.48106384 time/batch=0.06s
3638/13140 (epoch 8.306) train_loss=259.43847656 time/batch=0.07s
3639/13140 (epoch 8.308) train_loss=248.75494385 time/batch=0.08s
3640/13140 (epoch 8.311) train_loss=86.44100189 time/batch=0.02s
3641/13140 (epoch 8.313) train_loss=344.54244995 time/batch=0.09s
3642/13140 (epoch 8.315) train_loss=109.37204742 time/batch=0.04s
3643/13140 (epoch 8.317) train_loss=191.16210938 time/batch=0.05s
3644/13140 (epoch 8.320) train_loss=482.80603027 time/batch=0.11s
3645/13140 (epoch 8.322) train_loss=441.82891846 time/batch=0.11s
3646/13140 (epoch 8.324) train_loss=149.00199890 time/batch=0.04s
3647/13140 (epoch 8.326) train_loss=146.11630249 time/batch=0.04s
3648/13140 (epoch 8.329) train_loss=352.12054443 time/batch=0.09s
3649/13140 (epoch 8.331) train_loss=225.53570557 time/batch=0.07s
3650/13140 (epoch 8.333) train_loss=146.61871338 time/batch=0.04s
3651/13140 (epoch 8.336) train_loss=282.78512573 time/batch=0.07s
3652/13140 (epoch 8.338) train_loss=508.05169678 time/batch=0.12s
3653/13140 (epoch 8.340) train_loss=114.28103638 time/batch=0.03s
3654/13140 (epoch 8.342) train_loss=170.04003906 time/batch=0.05s
3655/13140 (epoch 8.345) train_loss=329.20629883 time/batch=0.09s
3656/13140 (epoch 8.347) train_loss=331.13989258 time/batch=0.08s
3657/13140 (epoch 8.349) train_loss=168.05238342 time/batch=0.04s
3658/13140 (epoch 8.352) train_loss=236.67584229 time/batch=0.07s
3659/13140 (epoch 8.354) train_loss=407.72753906 time/batch=0.10s
3660/13140 (epoch 8.356) train_loss=509.08078003 time/batch=0.16s
3661/13140 (epoch 8.358) train_loss=328.92462158 time/batch=0.08s
3662/13140 (epoch 8.361) train_loss=219.15515137 time/batch=0.06s
3663/13140 (epoch 8.363) train_loss=135.82412720 time/batch=0.04s
3664/13140 (epoch 8.365) train_loss=315.40042114 time/batch=0.32s
3665/13140 (epoch 8.368) train_loss=373.71765137 time/batch=0.09s
3666/13140 (epoch 8.370) train_loss=224.40042114 time/batch=0.06s
3667/13140 (epoch 8.372) train_loss=304.49475098 time/batch=0.09s
3668/13140 (epoch 8.374) train_loss=116.59390259 time/batch=0.03s
3669/13140 (epoch 8.377) train_loss=120.45079041 time/batch=0.04s
3670/13140 (epoch 8.379) train_loss=156.27728271 time/batch=0.04s
3671/13140 (epoch 8.381) train_loss=131.96470642 time/batch=0.04s
3672/13140 (epoch 8.384) train_loss=173.92761230 time/batch=0.05s
3673/13140 (epoch 8.386) train_loss=270.29412842 time/batch=0.07s
3674/13140 (epoch 8.388) train_loss=325.03717041 time/batch=0.09s
3675/13140 (epoch 8.390) train_loss=165.90692139 time/batch=0.05s
3676/13140 (epoch 8.393) train_loss=169.84320068 time/batch=0.05s
3677/13140 (epoch 8.395) train_loss=228.88157654 time/batch=0.06s
3678/13140 (epoch 8.397) train_loss=290.83862305 time/batch=0.07s
3679/13140 (epoch 8.400) train_loss=182.34652710 time/batch=0.06s
3680/13140 (epoch 8.402) train_loss=169.10321045 time/batch=0.04s
3681/13140 (epoch 8.404) train_loss=186.65559387 time/batch=0.05s
3682/13140 (epoch 8.406) train_loss=221.04321289 time/batch=0.06s
3683/13140 (epoch 8.409) train_loss=101.61987305 time/batch=0.03s
3684/13140 (epoch 8.411) train_loss=106.77917480 time/batch=0.03s
3685/13140 (epoch 8.413) train_loss=197.12081909 time/batch=0.06s
3686/13140 (epoch 8.416) train_loss=321.53839111 time/batch=0.16s
3687/13140 (epoch 8.418) train_loss=130.93367004 time/batch=0.04s
3688/13140 (epoch 8.420) train_loss=181.52368164 time/batch=0.05s
3689/13140 (epoch 8.422) train_loss=279.86749268 time/batch=0.07s
3690/13140 (epoch 8.425) train_loss=172.26846313 time/batch=0.05s
3691/13140 (epoch 8.427) train_loss=302.21142578 time/batch=0.24s
3692/13140 (epoch 8.429) train_loss=266.46984863 time/batch=0.08s
3693/13140 (epoch 8.432) train_loss=212.06724548 time/batch=0.06s
3694/13140 (epoch 8.434) train_loss=232.27592468 time/batch=0.06s
3695/13140 (epoch 8.436) train_loss=134.53936768 time/batch=0.04s
3696/13140 (epoch 8.438) train_loss=433.32281494 time/batch=0.11s
3697/13140 (epoch 8.441) train_loss=239.10586548 time/batch=0.06s
3698/13140 (epoch 8.443) train_loss=194.25537109 time/batch=0.05s
3699/13140 (epoch 8.445) train_loss=104.13537598 time/batch=0.03s
Validating
    loss:	240.558971

3700/13140 (epoch 8.447) train_loss=150.96746826 time/batch=0.51s
3701/13140 (epoch 8.450) train_loss=281.26983643 time/batch=0.08s
3702/13140 (epoch 8.452) train_loss=190.24122620 time/batch=0.05s
3703/13140 (epoch 8.454) train_loss=139.86491394 time/batch=0.04s
3704/13140 (epoch 8.457) train_loss=176.67947388 time/batch=0.04s
3705/13140 (epoch 8.459) train_loss=182.02038574 time/batch=0.05s
3706/13140 (epoch 8.461) train_loss=225.69125366 time/batch=0.06s
3707/13140 (epoch 8.463) train_loss=213.53631592 time/batch=0.06s
3708/13140 (epoch 8.466) train_loss=113.25008392 time/batch=0.03s
3709/13140 (epoch 8.468) train_loss=298.83859253 time/batch=0.08s
3710/13140 (epoch 8.470) train_loss=91.08850098 time/batch=0.03s
3711/13140 (epoch 8.473) train_loss=297.12829590 time/batch=0.07s
3712/13140 (epoch 8.475) train_loss=176.42768860 time/batch=0.05s
3713/13140 (epoch 8.477) train_loss=222.67053223 time/batch=0.06s
3714/13140 (epoch 8.479) train_loss=308.95196533 time/batch=0.08s
3715/13140 (epoch 8.482) train_loss=252.08119202 time/batch=0.06s
3716/13140 (epoch 8.484) train_loss=179.92875671 time/batch=0.06s
3717/13140 (epoch 8.486) train_loss=349.54797363 time/batch=0.08s
3718/13140 (epoch 8.489) train_loss=173.54292297 time/batch=0.07s
3719/13140 (epoch 8.491) train_loss=157.40768433 time/batch=0.04s
3720/13140 (epoch 8.493) train_loss=265.49493408 time/batch=0.24s
3721/13140 (epoch 8.495) train_loss=318.18652344 time/batch=0.08s
3722/13140 (epoch 8.498) train_loss=162.70364380 time/batch=0.04s
3723/13140 (epoch 8.500) train_loss=143.83428955 time/batch=0.05s
3724/13140 (epoch 8.502) train_loss=225.81498718 time/batch=0.06s
3725/13140 (epoch 8.505) train_loss=372.12030029 time/batch=0.09s
3726/13140 (epoch 8.507) train_loss=267.66528320 time/batch=0.07s
3727/13140 (epoch 8.509) train_loss=111.52049255 time/batch=0.04s
3728/13140 (epoch 8.511) train_loss=122.89006805 time/batch=0.03s
3729/13140 (epoch 8.514) train_loss=158.86628723 time/batch=0.05s
3730/13140 (epoch 8.516) train_loss=135.21009827 time/batch=0.04s
3731/13140 (epoch 8.518) train_loss=248.92163086 time/batch=0.07s
3732/13140 (epoch 8.521) train_loss=235.21945190 time/batch=0.08s
3733/13140 (epoch 8.523) train_loss=291.19830322 time/batch=0.09s
3734/13140 (epoch 8.525) train_loss=132.35510254 time/batch=0.04s
3735/13140 (epoch 8.527) train_loss=111.35391998 time/batch=0.04s
3736/13140 (epoch 8.530) train_loss=117.14665222 time/batch=0.05s
3737/13140 (epoch 8.532) train_loss=187.04924011 time/batch=0.05s
3738/13140 (epoch 8.534) train_loss=154.68606567 time/batch=0.05s
3739/13140 (epoch 8.537) train_loss=249.46617126 time/batch=0.07s
3740/13140 (epoch 8.539) train_loss=286.33947754 time/batch=0.08s
3741/13140 (epoch 8.541) train_loss=118.02381134 time/batch=0.04s
3742/13140 (epoch 8.543) train_loss=141.88546753 time/batch=0.04s
3743/13140 (epoch 8.546) train_loss=97.35580444 time/batch=0.04s
3744/13140 (epoch 8.548) train_loss=90.31515503 time/batch=0.03s
3745/13140 (epoch 8.550) train_loss=204.10107422 time/batch=0.06s
3746/13140 (epoch 8.553) train_loss=350.83468628 time/batch=0.08s
3747/13140 (epoch 8.555) train_loss=139.67846680 time/batch=0.04s
3748/13140 (epoch 8.557) train_loss=189.26278687 time/batch=0.06s
3749/13140 (epoch 8.559) train_loss=302.39300537 time/batch=0.07s
3750/13140 (epoch 8.562) train_loss=159.78067017 time/batch=0.04s
3751/13140 (epoch 8.564) train_loss=147.95248413 time/batch=0.04s
3752/13140 (epoch 8.566) train_loss=192.89718628 time/batch=0.06s
3753/13140 (epoch 8.568) train_loss=202.98927307 time/batch=0.06s
3754/13140 (epoch 8.571) train_loss=139.51107788 time/batch=0.04s
3755/13140 (epoch 8.573) train_loss=168.28625488 time/batch=0.05s
3756/13140 (epoch 8.575) train_loss=257.35546875 time/batch=0.06s
3757/13140 (epoch 8.578) train_loss=210.26104736 time/batch=0.06s
3758/13140 (epoch 8.580) train_loss=197.62977600 time/batch=0.05s
3759/13140 (epoch 8.582) train_loss=270.00885010 time/batch=0.07s
3760/13140 (epoch 8.584) train_loss=109.52714539 time/batch=0.03s
3761/13140 (epoch 8.587) train_loss=153.61529541 time/batch=0.05s
3762/13140 (epoch 8.589) train_loss=324.07382202 time/batch=0.08s
3763/13140 (epoch 8.591) train_loss=201.30538940 time/batch=0.06s
3764/13140 (epoch 8.594) train_loss=127.91655731 time/batch=0.03s
3765/13140 (epoch 8.596) train_loss=107.82115936 time/batch=0.04s
3766/13140 (epoch 8.598) train_loss=340.34259033 time/batch=0.09s
3767/13140 (epoch 8.600) train_loss=183.91482544 time/batch=0.05s
3768/13140 (epoch 8.603) train_loss=218.51052856 time/batch=0.06s
3769/13140 (epoch 8.605) train_loss=167.55166626 time/batch=0.05s
3770/13140 (epoch 8.607) train_loss=173.52044678 time/batch=0.05s
3771/13140 (epoch 8.610) train_loss=93.20092010 time/batch=0.03s
3772/13140 (epoch 8.612) train_loss=106.38082123 time/batch=0.03s
3773/13140 (epoch 8.614) train_loss=297.23760986 time/batch=0.08s
3774/13140 (epoch 8.616) train_loss=95.70191193 time/batch=0.04s
3775/13140 (epoch 8.619) train_loss=352.53869629 time/batch=0.11s
3776/13140 (epoch 8.621) train_loss=94.62607574 time/batch=0.03s
3777/13140 (epoch 8.623) train_loss=163.02111816 time/batch=0.05s
3778/13140 (epoch 8.626) train_loss=374.37298584 time/batch=0.15s
3779/13140 (epoch 8.628) train_loss=219.70283508 time/batch=0.07s
3780/13140 (epoch 8.630) train_loss=121.02366638 time/batch=0.04s
3781/13140 (epoch 8.632) train_loss=283.33050537 time/batch=0.07s
3782/13140 (epoch 8.635) train_loss=109.34140778 time/batch=0.03s
3783/13140 (epoch 8.637) train_loss=119.60527039 time/batch=0.04s
3784/13140 (epoch 8.639) train_loss=293.10870361 time/batch=0.08s
3785/13140 (epoch 8.642) train_loss=128.38557434 time/batch=0.04s
3786/13140 (epoch 8.644) train_loss=220.61590576 time/batch=0.06s
3787/13140 (epoch 8.646) train_loss=275.83743286 time/batch=0.07s
3788/13140 (epoch 8.648) train_loss=270.88043213 time/batch=0.07s
3789/13140 (epoch 8.651) train_loss=130.25132751 time/batch=0.04s
3790/13140 (epoch 8.653) train_loss=132.46652222 time/batch=0.04s
3791/13140 (epoch 8.655) train_loss=145.07785034 time/batch=0.04s
3792/13140 (epoch 8.658) train_loss=265.76708984 time/batch=0.07s
